HUD Metro Fair Market Rent Area Name,CBSASub23,ZIPCode,erap_fmr_br0,erap_fmr_br1,erap_fmr_br2,erap_fmr_br3,erap_fmr_br4
"Binghamton, NY MSA",METRO13780M13780,13802,$855,$904,"$1,141","$1,494","$1,644"
"Binghamton, NY MSA",METRO13780M13780,13803,$855,$904,"$1,141","$1,494","$1,644"
"Binghamton, NY MSA",METRO13780M13780,13811,$855,$904,"$1,141","$1,494","$1,644"
"Binghamton, NY MSA",METRO13780M13780,13812,$970,"$1,020","$1,290","$1,690","$1,860"
"Binghamton, NY MSA",METRO13780M13780,13813,$855,$904,"$1,141","$1,494","$1,644"
"Binghamton, NY MSA",METRO13780M13780,13826,$855,$904,"$1,141","$1,494","$1,644"
"Binghamton, NY MSA",METRO13780M13780,13827,$860,$910,"$1,150","$1,510","$1,660"
"Binghamton, NY MSA",METRO13780M13780,13833,"$1,060","$1,130","$1,420","$1,860","$2,050"
"Binghamton, NY MSA",METRO13780M13780,13835,$855,$904,"$1,141","$1,494","$1,644"
"Binghamton, NY MSA",METRO13780M13780,13840,$855,$904,"$1,141","$1,494","$1,644"
"Binghamton, NY MSA",METRO13780M13780,13845,$855,$904,"$1,141","$1,494","$1,644"
"Binghamton, NY MSA",METRO13780M13780,13848,$855,$904,"$1,141","$1,494","$1,644"
"Binghamton, NY MSA",METRO13780M13780,13850,"$1,000","$1,050","$1,330","$1,740","$1,920"
"Binghamton, NY MSA",METRO13780M13780,13851,$855,$904,"$1,141","$1,494","$1,644"
"Binghamton, NY MSA",METRO13780M13780,13862,$855,$904,"$1,141","$1,494","$1,644"
"Binghamton, NY MSA",METRO13780M13780,13863,$960,"$1,010","$1,280","$1,680","$1,840"
"Binghamton, NY MSA",METRO13780M13780,13864,"$1,070","$1,150","$1,340","$1,710","$1,800"
"Binghamton, NY MSA",METRO13780M13780,13865,$855,$904,"$1,141","$1,494","$1,644"
"Binghamton, NY MSA",METRO13780M13780,13901,$855,$904,"$1,141","$1,494","$1,644"
"Binghamton, NY MSA",METRO13780M13780,13902,"$1,000","$1,050","$1,330","$1,740","$1,920"
"Binghamton, NY MSA",METRO13780M13780,13903,$855,$904,"$1,141","$1,494","$1,644"
"Binghamton, NY MSA",METRO13780M13780,13904,$855,$904,"$1,141","$1,494","$1,644"
"Binghamton, NY MSA",METRO13780M13780,13905,$890,$940,"$1,190","$1,560","$1,710"
"Binghamton, NY MSA",METRO13780M13780,14817,"$1,340","$1,460","$1,700","$2,110","$2,290"
"Binghamton, NY MSA",METRO13780M13780,14859,$960,"$1,000","$1,280","$1,670","$1,830"
"Binghamton, NY MSA",METRO13780M13780,14883,"$1,070","$1,150","$1,340","$1,710","$1,840"
"Binghamton, NY MSA",METRO13780M13780,14889,$950,$970,"$1,270","$1,640","$1,780"
"Binghamton, NY MSA",METRO13780M13780,14892,$855,$904,"$1,141","$1,494","$1,644"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35004,"$1,020","$1,150","$1,290","$1,630","$1,820"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35005,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35006,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35007,"$1,120","$1,260","$1,420","$1,790","$2,000"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35013,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35016,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35020,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35021,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35022,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35023,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35031,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35034,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35035,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35036,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35040,"$1,220","$1,370","$1,540","$1,950","$2,160"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35042,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35043,"$1,170","$1,270","$1,450","$1,860","$2,020"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35048,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35049,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35051,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35052,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35054,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35060,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35061,"$1,020","$1,150","$1,290","$1,630","$1,820"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35062,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35063,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35064,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35068,"$1,050","$1,180","$1,330","$1,680","$1,870"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35071,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35073,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35074,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35077,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35078,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35079,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35080,"$1,460","$1,650","$1,850","$2,330","$2,600"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35091,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35094,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35097,"$1,050","$1,180","$1,330","$1,680","$1,870"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35111,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35112,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35114,"$1,140","$1,280","$1,440","$1,820","$2,030"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35115,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35116,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35117,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35118,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35119,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35120,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35121,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35124,"$1,190","$1,350","$1,510","$1,900","$2,130"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35125,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35126,$990,"$1,110","$1,250","$1,580","$1,760"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35127,"$1,170","$1,320","$1,480","$1,870","$2,080"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35128,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35130,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35131,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35133,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35135,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35139,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35143,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35146,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35147,"$1,480","$1,670","$1,870","$2,360","$2,630"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35148,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35150,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35172,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35173,"$1,260","$1,430","$1,600","$2,020","$2,250"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35176,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35178,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35180,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35181,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35184,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35186,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35187,"$1,120","$1,260","$1,420","$1,790","$2,000"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35188,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35201,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35202,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35203,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35204,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35205,"$1,030","$1,160","$1,300","$1,640","$1,830"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35206,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35207,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35208,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35209,"$1,180","$1,340","$1,500","$1,890","$2,110"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35210,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35211,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35212,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35213,"$1,480","$1,670","$1,870","$2,360","$2,630"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35214,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35215,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35216,"$1,190","$1,350","$1,510","$1,900","$2,130"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35217,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35218,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35219,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35220,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35221,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35222,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35223,"$1,480","$1,670","$1,870","$2,360","$2,630"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35224,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35226,"$1,310","$1,480","$1,660","$2,090","$2,340"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35228,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35229,"$1,180","$1,340","$1,500","$1,890","$2,110"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35231,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35232,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35233,"$1,370","$1,550","$1,740","$2,190","$2,450"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35234,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35235,"$1,090","$1,230","$1,380","$1,740","$1,940"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35236,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35238,"$1,120","$1,260","$1,420","$1,790","$2,000"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35242,"$1,290","$1,450","$1,630","$2,050","$2,290"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35243,"$1,330","$1,510","$1,690","$2,130","$2,380"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35244,"$1,200","$1,350","$1,520","$1,920","$2,140"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35249,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35253,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35254,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35255,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35259,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35260,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35261,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35266,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35285,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35293,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35294,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35295,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35444,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35456,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35906,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35952,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35953,$990,"$1,110","$1,250","$1,580","$1,760"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35957,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35972,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35976,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35980,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,35987,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,36750,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,36792,$983,"$1,109","$1,245","$1,570","$1,752"
"Birmingham-Hoover, AL HUD Metro FMR Area",METRO13820M13820,36793,$983,"$1,109","$1,245","$1,570","$1,752"
"Chilton County, AL HUD Metro FMR Area",METRO13820N01021,35040,"$1,220","$1,370","$1,540","$1,950","$2,160"
"Chilton County, AL HUD Metro FMR Area",METRO13820N01021,35045,$682,$690,$860,"$1,170","$1,170"
"Chilton County, AL HUD Metro FMR Area",METRO13820N01021,35046,$682,$690,$860,"$1,164","$1,170"
"Chilton County, AL HUD Metro FMR Area",METRO13820N01021,35085,$690,$700,$870,"$1,180","$1,190"
"Chilton County, AL HUD Metro FMR Area",METRO13820N01021,35115,$780,$850,$970,"$1,240","$1,350"
"Chilton County, AL HUD Metro FMR Area",METRO13820N01021,35171,$730,$740,$920,"$1,250","$1,250"
"Chilton County, AL HUD Metro FMR Area",METRO13820N01021,36006,$682,$740,$880,"$1,164","$1,440"
"Chilton County, AL HUD Metro FMR Area",METRO13820N01021,36051,$830,$890,"$1,080","$1,380","$1,680"
"Chilton County, AL HUD Metro FMR Area",METRO13820N01021,36091,$682,$740,$880,"$1,164","$1,440"
"Chilton County, AL HUD Metro FMR Area",METRO13820N01021,36750,$810,$850,"$1,020","$1,380","$1,390"
"Chilton County, AL HUD Metro FMR Area",METRO13820N01021,36758,$750,$780,$960,"$1,280","$1,440"
"Chilton County, AL HUD Metro FMR Area",METRO13820N01021,36790,$810,$820,"$1,020","$1,380","$1,390"
"Chilton County, AL HUD Metro FMR Area",METRO13820N01021,36792,$780,$850,$970,"$1,240","$1,350"
"Chilton County, AL HUD Metro FMR Area",METRO13820N01021,36793,$780,$850,$970,"$1,240","$1,350"
"Bismarck, ND MSA",METRO13900M13900,58477,$770,$850,$960,"$1,350","$1,630"
"Bismarck, ND MSA",METRO13900M13900,58494,$900,"$1,000","$1,130","$1,590","$1,920"
